author,comment,like_count,published_at
@FerdyDesmon,Selamat datang di negara para penyamun 😂😂😂,1,2025-03-03T04:53:29Z
@bahteranolastname3400,"Danantara bakal Sukses lah, krn sdh ada langkah : aturan DHE dan Insider Investasinya Ray Dalio",0,2025-03-03T03:46:12Z
@Ade-vx2fk,Danantara..... blum waktunya.... PERTAMINA aja baru 1 PERUSAHAAN aja ga bisa dikontrol 1000 TRILIUN.....apalagi ini BEBERAPA BUMN.....blm kasus TIMAH 300 TRILIUN....hilang kepercayaan,1,2025-03-03T01:56:38Z
@rudicupangbanjar,"Mengelola pertamina aja...gagal.
IKN belum selesai ...
Korupsi di segala bidang..
Mau nambah proyek lagi ?",0,2025-03-03T01:51:46Z
@hadiutama6021,"Masukin aja pak ahok, ga usa dikawal juga pak ahok pasti akan buat transparansi. Kita kawal jg emang bisa apa, yang mengawal jg mesti dalam jajaran bukan mengawal dari luar.",0,2025-03-03T01:43:45Z
@footballisbeuatiful3221,Bg raymon tukar aja posisi yg si otak kosong plongo2 itu dia otak nya aja klo dijual mahal..  knp gk prnh dipakek😅😅😅😅😅,0,2025-03-03T01:40:55Z
@Rudi-vt8du,Semoga bukan cara pemerintah korupsi secara terstruktur masif.,0,2025-03-03T01:28:01Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:48:44Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:48:27Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:48:14Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:48:04Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:47:53Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:47:42Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:47:31Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:47:18Z
@irfanadisini,"✍🏻    pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:47:08Z
@irfanadisini,"@RaymondChins       pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:46:41Z
@irfanadisini,"@RaymondChins       pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:46:32Z
@irfanadisini,"@RaymondChins       pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:46:04Z
@irfanadisini,"pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:45:02Z
@irfanadisini,"@RaymondChins       pertanyaannya tidak datar2 begitu bro     😁  ...
Pertanyaannya begini    :
JIKA INDONESIA CHAOS  ,  ATAU PERGANTIAN PRESIDENT, ATAU GONJANG GANJING ELITE  , ATAU PUKULAN OLIGARKI , ATAU TERJADI GESEKAN    , APAKAH DANA INI TETAP STABIL2 SAJA      ...     ???!

Hahhhhh   ,  terasa omong kosong     🤦🏻‍♂️

Sorry       ✌🏻",0,2025-03-03T00:44:48Z
@aufila,Bung Raymond ga ba bi bu.. langsung sat set.. seneng banget gw.. kita harus to the point sih biar pemerintah ga main2.. ini bawa public yah.. kalo danantara ini gagal wah aku yakin pasti kejadian demo mahasiswa besar2an kek dulu,0,2025-03-03T00:34:18Z
@qiunmuk380,ngibul,0,2025-03-02T23:55:51Z
@Gaffialfatih,"Setuju dengan Raymond di menit 11:12...track records  Indonesia dalam me-manage investasi kayak gitu,susah untuk optimis...Jangankan Raymond yg anakmuda,q yg emak2 aja ragu, apalagi yg mengelola ""seperti itu"" 🙏🏻🙏🏻🙏🏻",4,2025-03-02T20:52:10Z
@rahmatan8,"somewhat mengerikan jűgã,, ... ,,,",0,2025-03-02T18:46:33Z
@iwanduodin,"Micro expresinya klihatan telan ludah.. Kelihatan tidak yakin, takut dan atau ada yg disembunyikan dlm hati..",0,2025-03-02T17:25:03Z
@mangkubumi1262,Gw bakalan iklas DANANTARA berjalan kalo Ahok ada di struktural DANANTARA minimal jdi pengawas. Gw iklas duit gw dikelola negara. 😊😊😊,0,2025-03-02T17:12:49Z
@citracitra4835,sahkan dulu aja uud hukuman mati untuk koruptor,0,2025-03-02T16:35:11Z
@Nunu-vv1kg,"Diluar kekhawatiran atas danantara, ini raymon background dan kapasitasnya apa komen2 soal issue yg diluar expetise dia? Beda sm rosan. Jd hanya sbg perwakilan influencer anak muda aja.

Di masa ketidakpercayaan spt ini, solusi terbaik bg pemerintah ya cm ksh bukti nyata aja. Bkn dgn debat2 spt ini.

Lucu kalo anak2 muda spt ini gampang ga percayaan sm pemerintah. Tp disisi lain gampang percaya orang flexing, investasi bodong dan judi online.",0,2025-03-02T13:23:16Z
@madebudiarsana8393,Kpk bpk dan aparat hukum apa berani mengusut kalo danantara ini nantinya di korupsi??,0,2025-03-02T13:09:54Z
@KunPifit,"Semoga danantara sukses,  selamat,  barakah,  jaya di dunia.  Shalli 'alaih",0,2025-03-02T12:53:09Z
@jhonriko7625,"ngak jelas model bisnisnya,visi misinya ngak di publish",0,2025-03-02T12:38:09Z
@iruna7,cuman mau nanya danantara mau korupsi berapa triliun ? btw aku mau loker,0,2025-03-02T12:37:22Z
@kakaalmayda4061,"big respect for raymond! 1000% i put respect to u bro. ga cuma mewakili keresahan publik tapi raymond juga punya pandangan yg cukup terbuka terkait sukses ngga nya danantara ini. ga melulu menyampaikan keresahannya doang, tapi bro jg put the respect klo danantara jg bisa sukses jikalau sistem yg dijelasin mentri investasi dan hilirisasi ini bisa berjalan dg baik! respect ❤",0,2025-03-02T12:20:11Z
@sitiemma4155,"Klu investasi d permuda pasti bnyak yg mau investasi
Yg penting negara juga tidak d rugikan",0,2025-03-02T11:55:22Z
@BayuAkbarK,"Ndak tau niatnya ya. Tapi sayangnya dari awal komunikasi publiknya kurang baik. Bandingin sama pidato lee kuan yew pas Singapura keluar dari federasi Malaysia. Coba dari awal pak prabowo bilang ""mari kita susah2 dulu, efisiensi sana-sini supaya bisa nabung buat masa depan anak cucu kita"" tapi saya sendiri sadar nadanya tidak populer sekali.",0,2025-03-02T10:25:26Z
@mssdiaaa,ini orang gak jelas pak Ros,0,2025-03-02T05:13:37Z
@fitrifitriana3224,"Udah banyak kali kejadian, udah berusaha memberi banyak kesempatan, udah banyak kali jg mrk yg mendapat mandat mudah tergoda untuk memperkaya diriinya",0,2025-03-02T04:12:38Z
@iqbalfaza5452,Semakin yakin dengan Danantara. YAKIN GAGAL.,0,2025-03-02T04:01:13Z
@yennyagustina3758,"Gw gak percaya klo tim pengawas atau audit nya cm dari pemerintah aja.. klo bener mau transparan, seharusnya publik bisa akses dan mengawal baru percaya…",1,2025-03-02T03:22:07Z
@setobagaskoro5856,Ga ada yg berani ngundang timothy 😂,0,2025-03-02T03:06:21Z
@andijunioridho3781,Raymond chin & Timothy ronald skg mrk punya jalan mrk masing2.,0,2025-03-02T02:53:11Z
@mikocafe9962,Hukum mati dulu koruptor,0,2025-03-02T02:22:02Z
@sofiaandrea115,"Pasti korupsiiii jelas,,,😂",0,2025-03-02T02:20:49Z
@jalilismail3725,"Memang tdk ada yg kebal hukum di negara ini, tapi hukumannya ringan banget",0,2025-03-02T02:18:42Z
@jalilismail3725,"Pertamina juga katanya tranparan, kalau saya lihat ini si botak tidak bisa dipercaya.",0,2025-03-02T02:11:52Z
@haiyaa5287,"Salah satu langkah yang bisa diambil untuk danantara dalam hal investasi, gunakan blockchain technology. Dimana rakyat sendiri bisa ngetracking pergerakan transaksi, biar sekaligus transparant",1,2025-03-02T01:47:04Z
@JhonHSinurat,"Honestly, berdasarkan track records yg ada hingga saat ini, saya gak percaya pejabat Indonesia. Saya pesimis.",0,2025-03-02T01:46:55Z
@dewidewi12653,anak muda berkualitas kayak Reymond chin ini banyak loh di Indonesia. tp wapresnya knp gak berkualitas.,0,2025-03-02T01:41:42Z
@g.0.a.tkafka102,"Satu jam lebih mendengarkan ""Salad Kata-Kata"" dari pak Rosan",1,2025-03-02T00:58:26Z
@LulaCeria,"Kalo ada hukuman mati buat koruptor, baru Program ini bisa berjalan dengan sukses menuju indonesia emas😅

Koruptor di Indonesia aja masih berkeliaran seperti hama, 🤮",0,2025-03-01T23:59:22Z
@mavadutchannel,"saya juga sebagai salah satu warga negara indonesia berharap danantara ini bisa sukses dan dana investasi digunakan dengan baik untuk kesejahteraan masyarakat, walaupun setelah melihat struktur organisasinya begitu mudah2an tidak ada kepentingan pribadi atau politik. terimakasih bang raymond sudah membantu menyuarakan, kalo ga terus dibahas ga terus di kritisi danantara nnti lama lama kita lupa ada ""danantara""",0,2025-03-01T23:02:03Z
@suprayogisanisandi1799,"Siap tidak bila terjadi korupsi pada Danantara - Hukumannya Mati sbg bentuk komitmen menjalankannya dengan amanah.
Negara jangan dipertaruhkan pada orang2 yg punya trakrekor buruk, tdk amanah.
Percaya pada sistem, sistem itu yang menjalankan manusia. Kembali bagaimana TDK ragu manusianya dia- dia lagi",0,2025-03-01T22:54:09Z
@rajapro4778,"Kayak msh mencium bauk bauk apa gtu, ya nggak sih? 
Menjamin 100% tidak dikorupsi tp dg lisan, jujur kalian percaya??? 
apa alasannya masyarakat bisa percaya, smtra byk contoh pjbat2 yg disumpah jabatan aja msh melanggar, tau2 mbledos sekian T 😢😢😢",0,2025-03-01T22:52:25Z
@mutiahmutiara5917,Paan sih pak.. Jawab pertanyaannya muter muter,0,2025-03-01T22:45:59Z
@music-sensation,Selamat datang era krisis moneter jilid 2,0,2025-03-01T21:50:27Z
@079_muhammadtaufiqhidayat4,"pertanyaan dan jawaban masih dominan general, banyak pertanyaan yang seharusnya bisa lebih tajam",0,2025-03-01T21:07:18Z
@exposetion,Bancakan 3 hokage,0,2025-03-01T20:52:50Z
@riskiavandi5907,Danatara itu baguss banget asal jgn di korup udah gitu aja,0,2025-03-01T20:39:05Z
@mkbx01,"BAU KORUPSI SUDAH TERCIUM
YA KALI DUIT SEBANYAK ITU GA KORUPSI?

MIMPI",0,2025-03-01T20:25:52Z
@Caliesto,"Seorang Raymond jika dibandingkan WaPres saat ini, kayak langit dan sumur 😂😂😂",0,2025-03-01T18:12:06Z
@Mr.S51,"yang tidak percaya lagi dengan pemerintah sini ngumpul, karena semakin banyak program pemerintah, semakin banyak peluang korupsi. hahaha",0,2025-03-01T18:06:44Z
@globalasiaforum3847,Mantan President nya aja udah terkenal the world's most corrupt di pilih jadi adviser itu system bagi habuan kepada org yang pernah merusokkan system MK,0,2025-03-01T17:12:06Z
@Yoelichah,Bikin progam biar ada yg di maling...,0,2025-03-01T17:06:24Z
@DulGanysiM.M,𝘿𝙪𝙠𝙪𝙣𝙜 𝙨𝙖𝙟𝙖 𝙖𝙥𝙖 𝙠𝙖𝙩𝙖 𝙥𝙚𝙣𝙜𝙪𝙖𝙨𝙖. 𝙆𝙧𝙣𝙖 𝙥𝙧𝙟𝙖𝙡𝙖𝙣𝙖𝙣  𝙝𝙙𝙪𝙥 𝙢𝙣𝙪𝙨𝙞𝙖 𝙨𝙪𝙙𝙖𝙝 𝙟𝙙𝙞 𝙙𝙧𝙞 𝘼𝙇𝙇𝘼𝙈 𝙨𝙖𝙣𝙖. 𝙈𝙖𝙣𝙪𝙨𝙞𝙖 𝙩𝙞𝙣𝙜𝙜𝙖𝙡 𝙢𝙚𝙣𝙟𝙡𝙖𝙣𝙞. 𝘾𝙚𝙧𝙞𝙩𝙖 𝙝𝙞𝙙𝙪𝙥 𝙢𝙖𝙣𝙪𝙨𝙞𝙖 𝙩𝙙𝙠 𝙗𝙞𝙨𝙖 𝙙𝙞𝙥𝙧𝙚𝙙𝙞𝙠𝙨𝙞. 𝙅𝙖𝙜𝙣 𝙥𝙧𝙣𝙖 𝙢𝙣𝙙𝙖𝙝𝙪𝙡𝙪𝙞 𝙠𝙚𝙝𝙚𝙣𝙙𝙖𝙠  𝙄𝙡𝙖𝙝𝙝𝙞./ 𝙞𝙡𝙡𝙖𝙝 𝙝𝙞.,0,2025-03-01T17:02:20Z
@hermanherman-rx1lb,"Kacau .... Fulgar,
Tapi keren sie",0,2025-03-01T16:59:07Z
@alamistudio538,Bakal Gagal Selama Negara belum paham cara bertahan dari serangan produk Tiongkok,0,2025-03-01T16:48:25Z
@DulGanysiM.M,ℍ𝕦𝕜𝕦𝕞𝕒𝕟 𝕞𝕒𝕥𝕚 𝕡𝕒𝕤𝕥𝕚 𝕤𝕖𝕞𝕦 𝕒𝕜𝕒𝕟 𝕞𝕖𝕟𝕘𝕒𝕝𝕒𝕞𝕚. 𝕊𝕕𝕙 𝕕𝕚𝕛𝕒𝕞𝕚𝕟 𝕕𝕣𝕚 𝕤𝕚𝕝𝕒 𝕜𝕖𝕤𝕒𝕥𝕦 𝕕𝕟 𝕤𝕚𝕝𝕒 𝕜𝕖𝕕𝕦𝕒. 𝕂𝕣𝕟𝕒 𝕥𝕦𝕛𝕦𝕙 𝕛𝕒𝕞𝕒𝕟 𝕥𝕖𝕝𝕒𝕙/ 𝕤𝕕𝕙 𝑠𝑎𝑚𝑎 𝑠𝑎𝑚𝑎 𝑘𝑖𝑡𝑎 𝑙𝑒𝑤𝑎𝑡𝑖.,0,2025-03-01T16:43:26Z
@user-wc5cl3vw4m,"I cringed while watching this interview and had to force myself to finish it. It felt deeply personal for both guests, especially for Mas Raymond. Unfortunately, the investment minister was on the defensive throughout. He did ok under the circumstances. There were many awkward and corny moments, none more so than the handshake, which was a major cringe moment for me.

I understand the high expectations for the project’s success, but claiming it can’t afford any mistakes is practically setting it up for failure. I hope I’m wrong, but globalization is shifting dramatically, and as a result, foreign direct investment, FDI, will evolve. It’s unclear whether Indonesians can truly rely on FDI to get ahead. Only time will tell.

That said, I’m rooting for Mas Raymond. I hope he continues to grow and develop. As an indo, it’s good to see a younger Indo in the spotlight. Maafnya for writing in English!",0,2025-03-01T16:39:16Z
@DulGanysiM.M,"յαოαղ sժհ ճɾհղԵí sílα kҽ líოα ժɾí líოα sílα sժհ ճɾժíɾí ժղ ճɾ յlղ. sҽოҽղԵαɾα թմղ sժհ ოղցαաαsíհ. αթα թմղ վց Եɾյժí ճíαɾ αllαო վց ოҽղցαժílí. Եɾí Եíղցցαl թմղ sժհ ოҽղցαաαsí. 
slო 𝕜𝕓𝕒𝕚𝕜𝕟𝕪𝕒 𝕕𝕣𝕚 𝕕𝕦𝕝 𝕘𝕒𝕟𝕪 𝕨𝕒𝕣𝕥𝕒 𝕜𝕦𝕤𝕦𝕞𝕒𝕙",0,2025-03-01T16:33:45Z
@jekinovanto3943,"59 : 12 orang"" terbaik di dalam dan luar negri, burhanudin eks bi 5th penjara  is this a joke? Omg 😌",0,2025-03-01T16:29:37Z
@kevinanthony1794,"Kenapa setiap ditanya tentang public disclosure, selalu menghindar dan mengalihkan pembicaraan? Solusinya adalah KETERBUKAAN. Mulai dari prospektus, public ERP, laporan keuangan, harus bisa diakses secara publik. Kenapa harus takut insider trading? Mengatasnamakan NDA untuk dana yang dikelola secara publik adalah kebodohan.",0,2025-03-01T16:18:54Z
@Rajacell-l1m,"Jajaran Direktorat Tindak Pidana Ekonomi Khusus Bareskrim masih melakukan penyidikan terhadap kasus dugaan penggelapan dan tindak pidana pencucian uang yang dilakukan pemilik Recapital Grup, Rosan Perkasa Roeslani. Rosan dilaporkan Lunardi Wijaya",0,2025-03-01T16:00:18Z
@ariwardianto7053,"Mohon maaf peyakit bangsa kita adalah koropsi, hukuman untuk koruptor masih lemah,harus di penjara khusus koruptor yang bisa  di awasi rakyat dan di pulau sendiri. Dan ditanamkan di hati penerus bangsa bahwa  korupsi adalah tindakan paling menjijikkan salam sehat",0,2025-03-01T15:50:45Z
@NasarNasarnasar-qz2ls,Anak cripto mana neh 🔥🔥,0,2025-03-01T15:50:41Z
@asmadikece,saya ragu ragu   saya lebih yakin buat UU  miskin kan dan hukum mati koruptor,0,2025-03-01T15:38:50Z
@untuksukrebaja1231,Minimal lantik semua yg terlibat di danantara dengan peti mati atau kain kafan disebelahnya,0,2025-03-01T15:17:47Z
@erwinfauzi2537,Roslan mantan ketua TKN Prabowo Gibran loh hmmmmmmmm,0,2025-03-01T15:01:28Z
@zeinblog3382,"Kita butuh 3 narasumber dari kreator untuk bahas danantara. Raymond, Timothy, dan Mas Ferrry Irwandi",3,2025-03-01T14:20:59Z
@SupniAhmad,next undang timotyyyy,0,2025-03-01T14:07:43Z
@halimcarles9453,Kurang meyakinkan rosan. 25 tahun dicapital market.,0,2025-03-01T14:06:04Z
@happy_togetherr,"apapun  itu, tingkat kepercayaan masyarakat terhadap negara sudah rendah. ujung2 korupsi boss",0,2025-03-01T14:04:45Z
@jakejake6029,"Persetan dengan negara, NKRI tidak harga mati, selama ada yang bisa disikat dan dijual, cuih",0,2025-03-01T13:44:49Z
@JNANDI-y3y,"tapi ada yang bisa jelasin gak kenapa  ada orang luar negara yang termasuk dalam dewan pengawasan danantara ini, why?",0,2025-03-01T13:44:06Z
@user-wt2wv5di2d,Muka Botaknya tuh udah ada bau maling tuh ..,0,2025-03-01T13:05:03Z
@rindadidieu,Negara kok berbisnis,0,2025-03-01T12:11:25Z
@rezaabdillah1123,"Padahal simpel aja Jawaban yang dibutuhkan publik.


""Kalau ada yang korupsi dalam danantara, saya selaku pimpinan siap dihukum mati di depan publik dan saya akan buat danantara bisa diakses informasinya oleh publik.""

Siapapun yang berintegritas akan berani bilang begitu",0,2025-03-01T12:09:30Z
@adlifaisal9129,"RUU Perampasan Asset dulu, baru danantara",0,2025-03-01T11:50:41Z
@user85874,"ayo anak muda sekelas raymond,kumpul bersama sama mengawasi Danantara",0,2025-03-01T11:45:57Z
@ezi_qurnia,Sekarang paham kan kenapa RUU perampasan aset di persulit? tiba2 ada danantara nih,0,2025-03-01T11:32:37Z
@adlinfirzano,Next Timothy Ronald,0,2025-03-01T10:13:46Z
@brampamungkas7126,Loh kok mau mengelola dana  14 ribu t ini masih berkata kita belajar dulu,0,2025-03-01T09:37:02Z
@gedesuryadi8423,😂😂....99%  bakal dikorupsi..,0,2025-03-01T08:35:54Z
@Irma1970-j6h,Kita kawatir selagi dala kabinet banyak orang yg korup sama dgn memelihara monster hati_hati rakyat,0,2025-03-01T08:30:50Z
